Time,Sine1Hz,Sine5Hz,Sine10Hz,Square1Hz,Square5Hz,Square10Hz,Triangle1Hz,Triangle5Hz,Triangle10Hz
3.36336336336336,0.756871752004993,-0.913161327172982,-0.744406045888423,1,-1,-1,0.546546546546548,-0.732732732732731,-0.534534534534538
3.37337337337337,0.714296636427022,-0.742302541745608,-0.994781719482586,1,-1,-1,0.506506506506507,-0.532532532532531,-0.934934934934937
3.38338338338338,0.66889687374434,-0.498637671240991,-0.864448755459864,1,-1,-1,0.466466466466467,-0.332332332332332,-0.664664664664664
3.39339339339339,0.620851994843244,-0.206065711411692,-0.403286322483981,1,-1,-1,0.426426426426426,-0.132132132132132,-0.264264264264264
3.4034034034034,0.570351990577901,0.106717465371358,0.212216086182506,1,1,1,0.386386386386386,0.0680680680680676,0.136136136136135
3.41341341341341,0.517596560461878,0.409033641940744,0.74650218832805,1,1,1,0.346346346346346,0.268268268268267,0.536536536536534
3.42342342342342,0.462794322967298,0.671231219340901,0.995097645450266,1,1,1,0.306306306306305,0.468468468468467,0.936936936936934
3.43343343343343,0.406161990554474,0.8675934876676,0.862863558285935,1,1,1,0.266266266266267,0.668668668668666,0.662662662662667
3.44344344344344,0.347923512694285,0.978860957413861,0.400406666167812,1,1,1,0.226226226226227,0.868868868868866,0.262262262262268
3.45345345345345,0.288309190272222,0.99412035748994,-0.21528814074508,1,1,-1,0.186186186186186,0.930930930930934,-0.138138138138132
3.46346346346346,0.227554764876082,0.911875024315036,-0.748590948334983,1,1,-1,0.146146146146146,0.730730730730735,-0.538538538538531
3.47347347347347,0.165900486568713,0.740191696701948,-0.995403730534011,1,1,-1,0.106106106106106,0.530530530530535,-0.93893893893893
3.48348348348348,0.103590163832238,0.495909318684396,-0.861269827939239,1,1,-1,0.0660660660660653,0.330330330330335,-0.660660660660671
3.49349349349349,0.0408701994407133,0.202987452026756,-0.397523050083903,1,1,-1,0.0260260260260271,0.130130130130127,-0.260260260260253
3.5035035035035,-0.0220113839262264,-0.109843711542505,0.218358066244655,-1,-1,1,-0.0140140140140132,-0.070070070070073,0.140140140140146
3.51351351351351,-0.0848059244755085,-0.411901248243996,0.750672305252729,-1,-1,1,-0.0540540540540536,-0.270270270270273,0.540540540540545
3.52352352352352,-0.147265104620141,-0.673558926886868,0.995699971706838,-1,-1,1,-0.094094094094094,-0.470470470470472,0.940940940940945
